#汉字	频率	累计频率(%)	拼音
币	19290	89.42687134	bi4
铁	19283	89.4450193	tie3
男	19269	89.46315407	nan2
哪	19239	89.48126061	na3/na/nei3
订	19190	89.49932104	ding4
染	19124	89.51731935	ran3
培	19109	89.53530354	pei2
博	19105	89.55328397	bo2
味	19087	89.57124746	wei4
封	19058	89.58918366	feng1
诺	19055	89.60711703	nuo4
座	19055	89.6250504	zuo4
页	18903	89.64284072	ye4
藏	18871	89.66060093	cang2/zang4
萨	18844	89.67833572	sa4
措	18838	89.69606486	cuo4
束	18831	89.71378742	shu4
违	18825	89.73150433	wei2
迫	18811	89.74920807	po4
乱	18790	89.76689204	luan4
勒	18748	89.78453648	le4/lei1
圣	18730	89.80216399	sheng4
散	18706	89.8197689	san3/san4
库	18698	89.83736629	ku4
剧	18681	89.85494767	ju4
班	18677	89.8725253	ban1
岸	18652	89.89007939	an4
救	18643	89.90762501	jiu4
牙	18627	89.92515558	ya2
避	18608	89.94266826	bi4
毒	18605	89.96017813	du2
遇	18527	89.97761458	yu4
喜	18479	89.99500585	xi3
秘	18454	90.0123736	mi4
潜	18441	90.02972912	qian2
伦	18439	90.04708275	lun2
沙	18429	90.06442697	sha1
耶	18421	90.08176366	ye1
贵	18325	90.09901	gui4
遍	18320	90.11625164	bian4
侵	18302	90.13347634	qin1
借	18275	90.15067562	jie4
晚	18244	90.16784573	wan3
刚	18173	90.18494902	gang1
吗	18146	90.2020269	ma3/ma
鲁	18136	90.21909537	lu3
盟	18105	90.23613466	meng2
野	18045	90.25311748	ye3
债	17936	90.26999772	zhai4
松	17915	90.2868582	song1
背	17700	90.30351633	bei1/bei4
跟	17673	90.32014905	gen1
针	17628	90.33673942	zhen1
诸	17605	90.35330814	zhu1
拥	17520	90.36979687	yong1
延	17503	90.3862696	yan2
符	17495	90.40273479	fu2
筑	17493	90.41919811	zhu2/zhu4
刑	17475	90.43564449	xing2
汇	17474	90.45208992	hui4
叶	17473	90.46853441	ye4
旅	17468	90.4849742	lu:3/lv3
恐	17439	90.5013867	kong3
龙	17404	90.51776625	long2
症	17367	90.53411098	zheng1/zheng4
乡	17338	90.55042842	xiang1
倒	17205	90.56662069	dao3/dao4
哈	17162	90.58277249	ha1/ha3
遭	17147	90.59891017	zao1
融	17030	90.61493774	rong2
裁	17024	90.63095966	cai2
塔	16989	90.64694865	ta3
脱	16989	90.66293763	tuo1
纯	16978	90.67891626	chun2
练	16911	90.69483183	lian4
障	16893	90.71073047	zhang4
卖	16840	90.72657922	mai4
弱	16770	90.74236209	ruo4
亦	16766	90.7581412	yi4
您	16733	90.77388925	nin2
渐	16657	90.78956578	jian1/jian4
罚	16611	90.80519901	fa2
怕	16555	90.82077954	pa4
寻	16550	90.83635536	xun2
暴	16541	90.85192272	bao4
镇	16478	90.86743078	zhen4
块	16460	90.8829219	kuai1/kuai4
旧	16426	90.89838102	jiu4
刘	16410	90.91382509	liu2
宝	16404	90.9292635	bao3
殊	16369	90.94466898	shu1
甲	16366	90.96007164	jia3
埃	16287	90.97539994	ai1
竟	16282	90.99072354	jing4
宁	16265	91.00603114	ning2
禁	16227	91.02130297	jin1/jin4
耳	16184	91.03653434	er3
途	16141	91.05172524	tu2
露	16130	91.06690578	lu4/lou4
句	16116	91.08207315	ju4
肯	16093	91.09721888	ken3
姆	16079	91.11235143	mu3
骨	16066	91.12747174	gu3
尚	16017	91.14254594	shang4
湖	15984	91.15758908	hu2
徒	15940	91.1725908	tu2
卷	15917	91.18757089	juan3/juan4
抵	15902	91.20253685	di3
楚	15886	91.21748776	chu3
伟	15878	91.23243114	wei3
奖	15843	91.24734158	jiang3
肉	15841	91.26225014	rou4
患	15770	91.27709187	huan4
偿	15683	91.29185173	chang2
荣	15632	91.30656359	rong2
弃	15598	91.32124345	qi4
唯	15591	91.33591672	wei2/wei3
献	15572	91.35057212	xian4
幸	15554	91.36521057	xing4
呼	15477	91.37977655	hu1
篇	15470	91.39433594	pian1
惊	15428	91.40885581	jing1
洛	15427	91.42337474	luo4
谁	15426	91.43789272	shei2/shui2
夜	15366	91.45235424	ye4
静	15334	91.46678564	jing4
馆	15263	91.48115022	guan3
阴	15212	91.4954668	yin1
盘	15168	91.50974197	pan2
尤	15168	91.52401714	you2
蒙	15143	91.53826879	meng1/meng2/meng3
讯	15113	91.5524922	xun4
鲜	15070	91.56667514	xian1/xian3
签	15048	91.58083737	qian1
谋	15024	91.59497702	mou2
胞	15023	91.60911572	bao1
炮	15010	91.6232422	pao4
轮	14975	91.63733573	lun2
涉	14946	91.65140197	she4
画	14932	91.66545503	hua4
森	14928	91.67950433	sen1
田	14925	91.6935508	tian2
凡	14898	91.70757187	fan2
妇	14882	91.72157788	fu4
虚	14864	91.73556694	xu1
握	14845	91.74953813	wo4
吉	14758	91.76342743	ji2
顺	14725	91.77728568	shun4
享	14687	91.79110816	xiang3
欲	14625	91.8048723	yu4
皇	14614	91.81862608	huang2
园	14599	91.83236574	yuan2
牛	14589	91.846096	niu2
塞	14588	91.85982531	sai1/sai4/se4
盖	14530	91.87350003	gai4/ge3
沉	14450	91.88709947	chen2
诗	14444	91.90069326	shi1
曲	14443	91.9142861	qu1/qu3
恩	14441	91.92787707	en1
毁	14440	91.94146709	hui3
距	14334	91.95495735	ju4
慢	14254	91.96837233	man4
冷	14215	91.98175059	leng3
描	14211	91.9951251	miao2
熟	14195	92.00848454	shu2
春	14186	92.02183552	chun1
阻	14139	92.03514226	zu3
诊	14110	92.04842171	zhen3
掉	14102	92.06169362	diao4
莫	14094	92.07495801	mo4
炎	14094	92.0882224	yan2
瓦	14044	92.10143974	wa3
综	14030	92.1146439	zong1
援	13975	92.12779629	yuan2
祖	13971	92.14094492	zu3
衡	13937	92.15406155	heng2
梦	13927	92.16716877	meng4
播	13925	92.18027411	bo1
操	13910	92.19336533	cao1
末	13905	92.20645184	mo4
混	13872	92.2195073	hun2/hun4
迅	13830	92.23252323	xun4
搞	13727	92.24544222	gao3
役	13705	92.25834051	yi4
套	13698	92.27123221	tao4
透	13628	92.28405803	tou4
趣	13594	92.29685185	qu4
哥	13581	92.30963344	ge1
掌	13555	92.32239056	zhang3
彻	13492	92.33508838	che4
贝	13386	92.34768645	bei4
胡	13381	92.36027981	hu2
丰	13376	92.37286846	feng1
虫	13320	92.38540441	chong2
盛	13278	92.39790083	cheng2/sheng4
板	13264	92.41038408	ban3
泛	13263	92.42286638	fan4
触	13249	92.43533551	chu4
估	13231	92.4477877	gu1/gu4
残	13208	92.46021824	can2
乃	13197	92.47263843	nai3
笔	13148	92.48501251	bi3
雅	13144	92.49738281	ya3
阵	13115	92.50972583	zhen4
辑	13090	92.52204532	ji2
抓	13087	92.53436198	zhua1
坐	13069	92.54666171	zuo4
扬	13054	92.55894732	yang2
驻	13016	92.57119716	zhu4
谢	12997	92.58342912	xie4
雨	12984	92.59564885	yu3
钟	12967	92.60785258	zhong1
尊	12963	92.62005254	zun1
券	12959	92.63224874	quan4
迎	12929	92.6444167	ying2
鼓	12914	92.65657055	gu3
召	12913	92.66872346	shao4/zhao4
赞	12904	92.6808679	zan4
婚	12898	92.69300669	hun1
矿	12892	92.70513983	kuang4
繁	12850	92.71723344	fan2
宇	12756	92.72923859	yu3
莱	12751	92.74123903	lai2
午	12714	92.75320466	wu3
刊	12702	92.76515898	kan1
穿	12694	92.77710578	chuan1
径	12657	92.78901776	jing4
袭	12636	92.80090997	xi2
宽	12569	92.81273912	kuan1
爆	12536	92.82453722	bao4
摄	12523	92.83632308	she4
润	12511	92.84809765	run4
课	12503	92.85986469	ke4
宋	12456	92.8715875	song4
宫	12444	92.88329901	gong1
季	12435	92.89500206	ji4
枪	12404	92.90667592	qiang1
倾	12403	92.91834885	qing1
震	12330	92.92995308	zhen4
曼	12310	92.94153848	man4
殖	12290	92.95310505	zhi2
刺	12277	92.9646594	ci4
隐	12263	92.97620057	yin3
夺	12235	92.98771538	duo2
疾	12210	92.99920667	ji2
映	12192	93.01068102	ying4
摩	12176	93.0221403	mo2
休	12167	93.03359112	xiu1
媒	12102	93.04498077	mei2
届	12099	93.05636759	jie4
沿	12057	93.06771488	yan2/yan4
硬	12017	93.07902453	ying4
酒	11972	93.09029182	jiu3
粮	11961	93.10154877	liang2
招	11958	93.11280289	zhao1
迹	11957	93.12405607	ji1/ji4
贫	11944	93.13529701	pin2
替	11936	93.14653043	ti4
盾	11926	93.15775443	dun4
艇	11924	93.16897656	ting3
辩	11900	93.18017609	bian4
礼	11861	93.19133892	li3
污	11855	93.2024961	wu1
雄	11824	93.21362411	xiong2
灾	11792	93.224722	zai1
液	11775	93.2358039	ye4
汽	11754	93.24686602	qi4
诚	11744	93.25791874	cheng2
歌	11741	93.26896864	ge1/ge1ge
绍	11719	93.27999782	shao4
译	11709	93.2910176	yi4
邦	11694	93.30202326	bang1
君	11617	93.31295645	1-Jun
趋	11574	93.32384918	qu1
缩	11566	93.33473437	suo1
惯	11559	93.34561298	guan4
裂	11491	93.35642759	lie4
折	11481	93.36723279	she2/zhe2
租	11478	93.37803516	zu1
励	11471	93.38883095	li4
储	11462	93.39961827	chu3
毕	11429	93.41037452	bi4
偏	11416	93.42111855	pian1
衣	11393	93.43184093	yi1/yi4
乌	11370	93.44254166	wu1
仪	11368	93.45324051	yi2
倍	11361	93.46393277	bei4
麦	11342	93.47460715	mai4
启	11293	93.48523541	qi3
丁	11289	93.49585991	ding1
彼	11224	93.50642324	bi3
夏	11190	93.51695457	xia4
暗	11176	93.52747272	an4
宪	11164	93.53797957	xian4
笑	11150	93.54847326	xiao4
剂	11130	93.55894812	ji4
碍	11129	93.56942203	ai4
乏	11085	93.57985454	fa2
纷	11063	93.59026634	fen1
赖	11057	93.6006725	lai4
捕	11037	93.61105983	bu3
键	11017	93.62142834	jian4
暂	10952	93.63173568	zan4
纸	10949	93.64204019	zhi3
圆	10948	93.65234376	yuan2
署	10938	93.66263792	shu3
旦	10914	93.6729095	dan4
撤	10910	93.68317731	che4
拒	10874	93.69341123	ju4
冰	10841	93.7036141	bing1
彩	10836	93.71381227	cai3
店	10801	93.72397749	dian4
陷	10800	93.73414178	xian4
恢	10779	93.7442863	hui1
矛	10768	93.75442046	mao2
贷	10758	93.76454522	dai4
愈	10728	93.77464174	yu4
童	10726	93.78473638	tong2
侧	10725	93.79483008	ce4/zhai1
顶	10721	93.80492001	ding3
洞	10677	93.81496854	dong4
逃	10670	93.82501047	tao2
零	10668	93.83505052	ling2
泰	10594	93.84502093	tai4
恰	10591	93.85498852	qia4
册	10573	93.86493917	ce4
码	10569	93.87488605	ma3
浪	10514	93.88478116	lang4
缘	10502	93.89466499	yuan2
脚	10466	93.90451493	jiao3/jue2
戏	10421	93.91432252	xi4
翻	10381	93.92409247	fan1
允	10366	93.9338483	yun3
谷	10364	93.94360225	gu3/yu4
潮	10358	93.95335055	chao2
宜	10354	93.96309509	yi2
酸	10349	93.97283492	suan1
腊	10347	93.98257287	la4
轰	10343	93.99230705	hong1
烟	10342	94.00204029	yan1
抽	10314	94.01174718	chou1
杰	10299	94.02143996	jie2
弗	10280	94.03111485	fu2
敢	10190	94.04070504	gan3
宙	10165	94.0502717	zhou4
吧	10139	94.05981389	ba1/ba
绿	10133	94.06935044	lu:4/lv4
牌	10130	94.07888416	pai2
齐	10101	94.08839059	qi2
朗	10090	94.09788666	lang3
楼	10048	94.10734321	lou2
翼	10007	94.11676117	yi4
践	9973	94.12614713	jian4
犹	9972	94.13553216	you2
辖	9941	94.144888	xia2
缓	9919	94.15422314	huan3
朋	9905	94.16354511	peng2
阅	9872	94.17283602	yue4
偶	9869	94.1821241	ou3
废	9830	94.19137548	fei4
丽	9819	94.20061651	li2/li4
频	9812	94.20985095	pin2
聚	9794	94.21906845	ju4
贯	9780	94.22827277	guan4
乘	9767	94.23746486	cheng2
澳	9714	94.24660707	ao4
堂	9705	94.25574081	tang2
幅	9693	94.26486325	fu2
唐	9691	94.27398382	tang2
屋	9649	94.28306485	wu1
逻	9645	94.29214212	luo2
川	9639	94.30121374	chuan1
菲	9618	94.3102656	fei1
累	9615	94.31931464	lei2/lei3/lei4
亮	9590	94.32834014	liang4
庆	9588	94.33736377	qing4
臣	9577	94.34637704	chen2
丹	9568	94.35538184	dan1
胁	9567	94.36438571	xie2
拟	9542	94.37336604	ni3
纵	9522	94.38232755	zong1/zong4
赫	9488	94.39125706	he4
贡	9481	94.40017998	gong4
驱	9456	94.40907938	qu1
怪	9435	94.41795901	guai4
韩	9406	94.42681135	han2
艘	9355	94.43561569	sao1/sou1
净	9352	94.4444172	jing4
孙	9329	94.45319707	sun1
撒	9319	94.46196753	sa1/sa3
挑	9295	94.47071541	tiao1/tiao3
悲	9292	94.47946045	bei1
仰	9273	94.48818762	yang3
忘	9263	94.49690538	wang4
弟	9250	94.5056109	di4
敏	9216	94.51428442	min3
迷	9206	94.52294853	mi2
麻	9176	94.53158441	ma2
闭	9169	94.54021369	bi4
奴	9160	94.54883451	nu2
绩	9120	94.55741768	ji1/ji4
舞	9117	94.56599803	wu3
吨	9080	94.57454356	dun1/dun4
赶	9062	94.58307215	gan3
丝	9018	94.59155932	si1
勇	9014	94.60004274	yong3
俗	8997	94.60851015	su2
冒	8990	94.61697097	mao4
伴	8985	94.62542709	ban4
伙	8949	94.63384933	huo3
幕	8938	94.64226122	mu4
秀	8936	94.65067122	xiu4
敬	8928	94.6590737	jing4
雪	8920	94.66746864	xue3
拍	8880	94.67582594	pai1
扰	8879	94.6841823	rao3
尾	8836	94.69249819	wei3
床	8818	94.70079714	chuang2
默	8818	94.70909609	mo4
兼	8812	94.71738939	jian1
奋	8810	94.72568081	fen4
遵	8803	94.73396564	zun1
忆	8779	94.74222789	yi4
瑞	8773	94.75048449	rui4
玛	8765	94.75873355	ma3
腐	8760	94.76697792	fu3
吴	8733	94.77519687	wu2
厚	8726	94.78340924	hou4
悉	8717	94.79161313	xi1
烧	8706	94.79980667	shao1
杨	8706	94.80800021	yang2
穷	8679	94.81616834	qiong2
姓	8666	94.82432424	xing4
鼻	8658	94.83247261	bi2
癌	8633	94.84059745	ai2/yan2
详	8601	94.84869217	xiang2
邮	8588	94.85677466	you2
摆	8566	94.86483644	bai3
镜	8556	94.87288881	jing4
隔	8522	94.88090918	ge2
菌	8491	94.88890038	jun1/jun4
呈	8441	94.89684452	cheng2
返	8437	94.9047849	fan3
巧	8423	94.9127121	qiao3
忽	8418	94.92063459	hu1
跑	8406	94.92854579	pao3
醒	8405	94.93645605	xing3
疫	8330	94.94429573	yi4
庄	8292	94.95209964	zhuang1
菜	8284	94.95989602	cai4
秩	8271	94.96768017	zhi4
戴	8259	94.97545302	dai4
挂	8247	94.98321458	gua4
艾	8228	94.99095826	ai4
桥	8222	94.99869629	qiao2
朱	8201	95.00641456	zhu1
洗	8195	95.01412718	xi3
梅	8155	95.02180215	mei2
睡	8143	95.02946583	shui4
鉴	8116	95.03710411	jian4
旋	8011	95.04464356	xuan2/xuan4
拜	8010	95.05218207	bai4
柏	8007	95.05971775	bai3/bo4
迪	8001	95.06724779	di2
扁	7966	95.07474489	bian3/pian1
孔	7966	95.08224199	kong3
洪	7946	95.08972027	hong2
慧	7944	95.09719667	hui4
肝	7936	95.10466553	gan1
鸟	7935	95.11213346	niao3
饭	7931	95.11959762	fan4
荷	7921	95.12705237	he2/he4
奉	7887	95.13447512	feng4
询	7877	95.14188846	xun2
御	7858	95.14928391	yu4
磁	7843	95.15666525	ci2
耐	7833	95.16403718	nai4
龄	7808	95.17138558	ling2
伍	7787	95.17871422	wu3
幼	7774	95.18603062	you4
妻	7763	95.19333667	qi1/qi4
胆	7760	95.2006399	dan3
崇	7750	95.20793371	chong2
街	7742	95.21522	jie1
械	7697	95.22246393	xie4
旗	7675	95.22968716	qi2
讼	7664	95.23690004	song4
丧	7658	95.24410727	sang1/sang4
蒂	7650	95.25130697	di4
籍	7648	95.25850479	ji2
岩	7568	95.26562732	yan2
忠	7566	95.27274796	zhong1
玉	7549	95.27985261	yu4
杜	7523	95.28693278	du4
荒	7523	95.29401296	huang1
凭	7522	95.30109219	ping2
辆	7521	95.30817049	liang4
脉	7520	95.31524784	mai4
弄	7503	95.3223092	long4/nong4
赔	7500	95.32936773	pei2
津	7498	95.33642437	jin1
宾	7476	95.34346032	bin1
隆	7464	95.35048497	long1/long2
燃	7460	95.35750585	ran2
饮	7437	95.36450509	yin3
筹	7426	95.37149398	chou2
迁	7424	95.37848098	qian1
忍	7409	95.38545387	ren3
横	7398	95.3924164	heng2/heng4
肿	7398	95.39937893	zhong3
氧	7394	95.4063377	yang3
蒋	7371	95.41327483	jiang3
黎	7365	95.4202063	li2
渡	7355	95.42712837	du4
峡	7354	95.43404949	xia2
循	7336	95.44095368	xun2
邓	7327	95.44784939	deng4
贴	7323	95.45474134	tie1
粹	7307	95.46161823	cui4
妙	7296	95.46848477	miao4
衰	7275	95.47533154	cui1/shuai1
狂	7269	95.48217267	kuang2
履	7222	95.48896956	lu:3/lv3
牧	7218	95.49576269	mu4
腹	7194	95.50253324	fu4
跳	7163	95.5092746	tiao4
勤	7150	95.51600374	qin2
赋	7139	95.52272251	fu4
伪	7138	95.52944035	wei3
恒	7107	95.53612902	heng2
蛋	7095	95.54280639	dan4
誉	7084	95.5494734	yu4
幻	7063	95.55612066	huan4
绪	7052	95.56275756	xu4
跌	7035	95.56937846	die1
缴	7019	95.5759843	jiao3
截	7009	95.58258073	jie2
佳	7003	95.58917152	jia1
窗	6976	95.59573689	chuang1
墨	6966	95.60229286	mo4
肥	6947	95.60883094	fei2
茶	6926	95.61534925	cha2
辛	6925	95.62186663	xin1
叙	6923	95.62838212	xu4
揭	6919	95.63489385	jie1
董	6910	95.64139711	dong3
迟	6904	95.64789473	chi2
粒	6897	95.65438575	li4
仿	6896	95.66087583	fang3
忙	6887	95.66735745	mang2
卢	6876	95.67382871	lu2
抱	6863	95.68028773	bao4
皆	6847	95.6867317	jie1
扎	6833	95.69316249	za1/zha1/zha2
蓝	6832	95.69959234	la/lan2
箭	6818	95.70600902	jian4
绕	6787	95.71239652	rao4
仁	6778	95.71877554	ren2
档	6768	95.72514516	dang4
尿	6767	95.73151384	sui1/niao4
勃	6764	95.73787969	bo2
侦	6759	95.74424084	zhen1
圈	6749	95.75059258	juan1/juan4/quan1
纽	6744	95.75693961	niu3
舍	6737	95.76328005	she3/she4
旁	6685	95.76957155	pang2
糖	6682	95.77586023	tang2
纠	6671	95.78213856	jiu1
驶	6667	95.78841312	shi3
睛	6665	95.7946858	jing1
牲	6665	95.80095848	sheng1
厅	6634	95.80720199	ting1
稍	6629	95.81344079	shao1
冬	6607	95.81965888	dong1
浮	6603	95.82587321	fu2
堡	6592	95.83207719	bao3/pu4
膜	6585	95.83827458	mo2
稿	6582	95.84446915	gao3
契	6560	95.85064301	qi4
饲	6560	95.85681687	si4
剩	6538	95.86297002	sheng4
猛	6532	95.86911753	meng3
耗	6527	95.87526034	hao4
扣	6521	95.88139749	kou4
峰	6479	95.88749512	feng1
洁	6460	95.89357487	jie2
粉	6451	95.89964615	fen3
凯	6446	95.90571272	kai3
钢	6445	95.91177835	gang1
函	6444	95.91784304	han2
雇	6428	95.92389267	gu4
涨	6423	95.92993759	zhang3/zhang4
炼	6418	95.93597781	lian4
煤	6404	95.94200486	mei2
跃	6398	95.94802625	yue4
箱	6391	95.95404106	xiang1
坡	6377	95.9600427	po1
轨	6357	95.96602551	gui3
址	6349	95.97200079	zhi3
粗	6348	95.97797513	cu1
羊	6347	95.98394853	yang2
骗	6333	95.98990875	pian4
隶	6323	95.99585956	li4
尺	6315	96.00180284	chi3
艰	6313	96.00774424	jian1
伸	6307	96.01368	shen1
壮	6303	96.01961199	zhuang4
惩	6280	96.02552233	cheng2
割	6278	96.03143079	ge1
刀	6274	96.03733548	dao1
烦	6267	96.04323359	fan2
懂	6255	96.04912041	dong3
怒	6251	96.05500346	nu4
忧	6243	96.06087898	you1
玩	6234	96.06674603	wan2/wan4
乙	6232	96.07261119	yi3
兽	6231	96.07847542	shou4
振	6225	96.084334	zhen4
堆	6217	96.09018505	dui1
灯	6206	96.09602575	deng1
滑	6201	96.10186174	gu3/hua2
霍	6196	96.10769303	huo4
秋	6196	96.11352432	qiu1
巡	6189	96.11934902	xun2
敦	6175	96.12516054	dun1
薄	6172	96.13096924	bo2/bo4/bao2
递	6171	96.136777	di4
魂	6156	96.14257064	hun2
冠	6146	96.14835487	guan1/guan4
搜	6144	96.15413722	sou1
肃	6128	96.15990451	su4
耕	6124	96.16566803	geng1
廉	6121	96.17142874	lian2
珍	6113	96.17718191	zhen1
惠	6096	96.18291908	hui4
吾	6095	96.18865531	wu2
昆	6090	96.19438684	kun1
诱	6077	96.20010613	you4
漫	6066	96.20581507	man4
脸	6065	96.21152307	lian3
辞	6052	96.21721883	ci2
纲	6052	96.2229146	gang1
邻	6044	96.22860283	lin2
押	6017	96.23426565	ya1
削	6007	96.23991907	xiao1/xue1
乳	5997	96.24556307	ru3
墙	5991	96.25120142	qiang2
绘	5968	96.25681813	hui4
跨	5963	96.26243013	kua4
宏	5952	96.26803178	hong2
甘	5947	96.27362872	gan1
晶	5947	96.27922567	jing1
摇	5944	96.28481979	yao2
於	5943	96.29041297	yu1/yu2
抢	5922	96.29598638	qiang1/qiang3
戒	5913	96.30155133	jie4
祭	5901	96.30710498	ji4/zhai4
晨	5884	96.31264263	chen2
怖	5873	96.31816993	bu4
豪	5848	96.3236737	hao2
帕	5844	96.32917371	pa4
帐	5832	96.33466242	zhang4
盐	5826	96.34014549	yan2
晓	5824	96.34562667	xiao3
兹	5821	96.35110503	zi1
扫	5810	96.35657304	sao3/sao4
邪	5806	96.36203729	xie2
颗	5802	96.36749776	ke1
尖	5801	96.3729573	jian1
卵	5796	96.37841213	luan3
穆	5772	96.38384438	mu4
渔	5756	96.38926157	yu2
赏	5751	96.39467405	shang3
肤	5741	96.40007712	fu1
寄	5738	96.40547736	ji4
饰	5733	96.4108729	shi4
猩	5733	96.41626844	xing1
脏	5727	96.42165834	zang1/zang4
辉	5719	96.4270407	hui1
逊	5719	96.43242307	xun4
沟	5715	96.43780167	gou1
抑	5702	96.44316803	yi4
锋	5689	96.44852216	feng1
孤	5673	96.45386123	gu1
泥	5663	96.4591909	ni2/ni4
乔	5663	96.46452056	qiao2
坛	5655	96.46984269	tan2
徐	5650	96.47516011	xu2
晋	5638	96.48046625	jin4
拔	5611	96.48574697	ba2
伐	5610	96.49102675	fa2
抛	5607	96.49630371	pao1
灰	5606	96.50157972	hui1
赵	5599	96.50684915	zhao4
驾	5596	96.51211576	jia4
氏	5587	96.51737389	shi4
淡	5584	96.5226292	dan4
拖	5584	96.52788451	tuo1
陶	5579	96.53313512	tao2
柱	5575	96.53838196	zhu4
惧	5550	96.54360527	ju4
狱	5523	96.54880317	yu4
餐	5512	96.55399072	can1
岗	5512	96.55917827	gang3
梁	5509	96.564363	liang2
瘤	5492	96.56953172	liu2
锁	5483	96.57469198	suo3
刷	5473	96.57984282	shua1/shua4
壁	5459	96.58498049	bi4
肌	5451	96.59011063	ji1
寒	5448	96.59523795	han2
兄	5441	96.60035868	xiong1
胃	5440	96.60547846	wei4
颜	5431	96.61058978	yan2
珠	5431	96.6157011	zhu1
碎	5423	96.62080489	sui4
茨	5409	96.6258955	ci2
沃	5388	96.63096635	wo4
伏	5387	96.63603625	fu2
扶	5367	96.64108734	fu2
虎	5366	96.64613748	hu3
圳	5364	96.65118574	zhen4
井	5356	96.65622647	jing3
览	5319	96.66123238	lan3
胸	5316	96.66623547	xiong1
悟	5309	96.67123197	wu4
覆	5306	96.67622564	fu4
泉	5298	96.68121179	quan2
戈	5297	96.68619699	ge1
唱	5283	96.69116902	chang4
旨	5280	96.69613823	zhi3
浓	5264	96.70109237	nong2
赢	5260	96.70604276	ying2
仲	5218	96.71095361	zhong4
焦	5207	96.71585411	jiao1
骑	5200	96.72074803	qi2
慎	5193	96.72563535	shen4
胎	5191	96.7305208	tai1
喷	5190	96.7354053	pen1/pen4
携	5176	96.74027663	xie2
妈	5142	96.74511596	ma1
迈	5135	96.7499487	mai4
劣	5128	96.75477485	lie4
盗	5125	96.75959818	dao4
尝	5123	96.76441962	chang2
歧	5116	96.76923448	qi2
鬼	5111	96.77404464	gui3
纹	5111	96.77885479	wen2
歼	5102	96.78365647	jian1
汗	5101	96.78845721	han4
鸡	5098	96.79325513	ji1
掩	5083	96.79803893	yan3
