#汉字	频率	累计频率(%)	拼音
剑	39020	86.76618333	jian4
渐	39010	86.78634311	jian1/jian4
封	38954	86.80647396	feng1
救	38824	86.82653763	jiu4
贵	38668	86.84652068	gui4
枪	38569	86.86645256	qiang1
缺	38506	86.88635189	que1
楼	38463	86.906229	lou2
县	38407	86.92607716	xian4
尚	38376	86.94590931	shang4
毫	38374	86.96574042	hao2
移	38349	86.98555862	yi2
娘	38274	87.00533805	niang2
朋	38271	87.02511593	peng2
画	38263	87.04488968	hua4
班	38130	87.0645947	ban1
智	38064	87.08426561	zhi4
亦	37960	87.10388277	yi4
耳	37939	87.12348908	er3
恩	37898	87.14307421	en1
短	37834	87.16262626	duan3
掌	37729	87.18212404	zhang3
恐	37676	87.20159444	kong3
遗	37619	87.22103538	yi2
固	37582	87.2404572	gu4
席	37579	87.25987747	xi2
松	37563	87.27928947	song1
秘	37560	87.29869992	mi4
谢	37550	87.3181052	xie4
鲁	37474	87.3374712	lu3
遇	37343	87.35676951	yu4
康	37302	87.37604663	kang1
虑	37208	87.39527517	lu:4/lv4
幸	37198	87.41449855	xing4
均	36842	87.43353794	1-Jun
销	36821	87.45256649	xiao1
钟	36770	87.47156868	zhong1
诗	36762	87.49056673	shi1
藏	36704	87.50953481	cang2/zang4
赶	36599	87.52844863	gan3
剧	36585	87.54735522	ju4
票	36459	87.56619669	piao4
损	36444	87.5850304	sun3
忽	36378	87.60383001	hu1
巨	36351	87.62261567	ju4
炮	36315	87.64138272	pao4
旧	36291	87.66013737	jiu4
端	36233	87.67886205	duan1
探	36230	87.69758517	tan4
湖	36112	87.71624732	hu2
录	36080	87.73489293	lu4
叶	36032	87.75351373	ye4
春	36027	87.77213195	chun1
乡	36025	87.79074913	xiang1
附	35955	87.80933014	fu4
吸	35891	87.82787808	xi1
予	35757	87.84635676	yu2/yu3
礼	35612	87.86476051	li3
港	35577	87.88314618	gang3
雨	35370	87.90142487	yu3
呀	35343	87.91968961	ya/ya1
板	35332	87.93794866	ban3
庭	35205	87.95614208	ting2
妇	35188	87.97432671	fu4
归	35153	87.99249326	gui1
睛	35082	88.01062312	jing1
饭	35076	88.02874987	fan4
额	34823	88.04674588	e2
含	34759	88.06470882	han2
顺	34708	88.0826454	shun4
输	34688	88.10057164	shu1
摇	34635	88.11847049	yao2
招	34625	88.13636418	zhao1
婚	34610	88.15425011	hun1
脱	34548	88.172104	tuo1
补	34542	88.18995479	bu3
谓	34527	88.20779784	wei4
督	34523	88.22563881	du1
毒	34517	88.24347668	du2
油	34469	88.26128975	you2
疗	34467	88.27910178	liao2
旅	34384	88.29687092	lu:3/lv3
泽	34311	88.31460234	ze2
材	34237	88.33229551	cai2
灭	34135	88.34993597	mie4
逐	34128	88.36757281	zhu2
莫	34097	88.38519363	mo4
笔	34057	88.40279379	bi3
亡	33917	88.42032159	wang2
鲜	33720	88.43774758	xian1/xian3
词	33669	88.45514722	ci2
圣	33620	88.47252154	sheng4
择	33615	88.48989327	ze2/zhai2
寻	33469	88.50718955	xun2
厂	33468	88.52448532	chang3
睡	33420	88.54175628	shui4
博	33366	88.55899933	bo2
勒	33228	88.57617106	le4/lei1
烟	33137	88.59329577	yan1
授	33017	88.61035847	shou4
诺	32991	88.62740773	nuo4
伦	32822	88.64436965	lun2
岸	32807	88.66132382	an4
奥	32761	88.67825422	ao4
唐	32757	88.69518255	tang2
卖	32694	88.71207832	mai4
俄	32638	88.72894515	e2
炸	32540	88.74576134	zha2/zha4
载	32456	88.76253412	zai3/zai4
洛	32431	88.77929398	luo4
健	32399	88.7960373	jian4
堂	32367	88.81276408	tang2
旁	32268	88.82943971	pang2
宫	32179	88.84606934	gong1
喝	32112	88.86266434	he1/he4
借	32027	88.87921542	jie4
君	31960	88.89573187	1-Jun
禁	31951	88.91224367	jin1/jin4
阴	31936	88.92874772	yin1
园	31925	88.94524609	yuan2
谋	31910	88.9617367	mou2
宋	31748	88.9781436	song4
避	31731	88.99454171	bi4
抓	31675	89.01091087	zhua1
荣	31662	89.02727333	rong2
姑	31647	89.04362802	gu1
孙	31506	89.05990986	sun1
逃	31468	89.07617205	tao2
牙	31466	89.09243321	ya2
束	31370	89.10864476	shu4
跳	31324	89.12483254	tiao4
顶	31318	89.14101722	ding3
玉	31279	89.15718174	yu4
镇	31170	89.17328993	zhen4
雪	30997	89.18930872	xue3
午	30985	89.20532131	wu3
练	30963	89.22132253	lian4
迫	30930	89.23730669	po4
爷	30930	89.25329085	ye2
篇	30894	89.26925641	pian1
肉	30820	89.28518373	rou4
嘴	30765	89.30108263	zui3
馆	30564	89.31687765	guan3
遍	30545	89.33266285	bian4
凡	30533	89.34844185	fan2
础	30477	89.36419191	chu3
洞	30399	89.37990166	dong4
卷	30343	89.39558247	juan3/juan4
坦	30341	89.41126225	tan3
牛	30047	89.42679009	niu2
宁	30001	89.44229416	ning2
纸	30001	89.45779824	zhi3
诸	29957	89.47327957	zhu1
训	29911	89.48873713	xun4
私	29700	89.50408565	si1
庄	29679	89.51942331	zhuang1
祖	29644	89.53474289	zu3
丝	29585	89.55003198	si1
翻	29568	89.56531228	fan1
暴	29566	89.58059155	bao4
森	29533	89.59585377	sen1
塔	29454	89.61107516	ta3
默	29432	89.62628518	mo4
握	29418	89.64148796	wo4
戏	29402	89.65668248	xi4
隐	29294	89.67182118	yin3
熟	29271	89.686948	shu2
骨	29180	89.70202779	gu3
访	29134	89.71708381	fang3
弱	29129	89.73213724	ruo4
蒙	29019	89.74713383	meng1/meng2/meng3
歌	28957	89.76209838	ge1/ge1ge
店	28926	89.7770469	dian4
鬼	28916	89.79199026	gui3
软	28885	89.8069176	ruan3
典	28860	89.82183202	dian3
欲	28856	89.83674437	yu4
萨	28804	89.85162985	sa4
伙	28724	89.86647399	huo3
遭	28642	89.88127575	zao1
盘	28582	89.8960465	pan2
爸	28526	89.91078831	ba4
扩	28331	89.92542935	kuo4
盖	28310	89.94005954	gai4/ge3
弄	28205	89.95463546	long4/nong4
雄	28184	89.96920054	xiong2
稳	28031	89.98368654	wen3
忘	27961	89.99813637	wang4
亿	27897	90.01255312	yi4
刺	27891	90.02696678	ci4
拥	27833	90.04135046	yong1
徒	27812	90.05572329	tu2
姆	27808	90.07009405	mu3
杨	27561	90.08433716	yang2
齐	27480	90.09853842	qi2
赛	27472	90.11273554	sai4
趣	27434	90.12691302	qu4
曲	27401	90.14107345	qu1/qu3
刀	27292	90.15517755	dao1
床	27283	90.169277	chuang2
迎	27228	90.18334803	ying2
冰	27201	90.1974051	bing1
虚	27076	90.21139757	xu1
玩	27043	90.22537299	wan2/wan4
析	27019	90.23933601	xi1
窗	26978	90.25327784	chuang1
醒	26899	90.26717884	xing3
妻	26847	90.28105298	qi1/qi4
透	26836	90.29492142	tou4
购	26803	90.30877281	gou4
替	26687	90.32256426	ti4
塞	26590	90.33630557	sai1/sai4/se4
努	26564	90.35003346	nu3
休	26539	90.36374842	xiu1
虎	26514	90.37745046	hu3
扬	26509	90.39114991	yang2
途	26485	90.40483697	tu2
侵	26466	90.4185142	qin1
刑	26453	90.43218472	xing2
绿	26414	90.44583508	lu:4/lv4
兄	26386	90.45947098	xiong1
迅	26321	90.47307328	xun4
套	26301	90.48666524	tao4
贸	26198	90.50020398	mao4
毕	26148	90.51371688	bi4
唯	26041	90.52717448	wei2/wei3
谷	26005	90.54061348	gu3/yu4
轮	25958	90.55402819	lun2
库	25924	90.56742532	ku4
迹	25920	90.58082039	ji1/ji4
尤	25908	90.59420926	you2
竞	25897	90.60759245	jing4
街	25866	90.62095961	jie1
促	25792	90.63428853	cu4
延	25768	90.64760505	yan2
震	25746	90.6609102	zhen4
弃	25730	90.67420709	qi4
甲	25620	90.68744712	jia3
伟	25591	90.70067217	wei3
麻	25584	90.7138936	ma2
川	25575	90.72711038	chuan1
申	25531	90.74030442	shen1
缓	25455	90.75345919	huan3
潜	25452	90.7666124	qian2
闪	25427	90.7797527	shan3
售	25405	90.79288162	shou4
灯	25401	90.80600848	deng1
针	25384	90.81912656	zhen1
哲	25353	90.83222861	zhe2
络	25256	90.84528054	lao4/luo4
抵	25228	90.85831799	di3
朱	25195	90.87133839	zhu1
埃	25101	90.88431022	ai1
抱	25069	90.8972655	bao4
鼓	25016	90.9101934	gu3
植	24999	90.92311251	zhi2
纯	24890	90.93597529	chun2
夏	24888	90.94883704	xia4
忍	24862	90.96168535	ren3
页	24861	90.97453315	ye4
杰	24796	90.98734735	jie2
筑	24780	91.00015329	zhu2/zhu4
折	24737	91.012937	she2/zhe2
郑	24716	91.02570986	zheng4
贝	24675	91.03846154	bei4
尊	24662	91.05120649	zun1
吴	24632	91.06393594	wu2
秀	24620	91.07665919	xiu4
混	24605	91.08937469	hun2/hun4
臣	24553	91.10206332	chen2
雅	24527	91.11473851	ya3
振	24469	91.12738372	zhen4
染	24444	91.14001602	ran3
盛	24387	91.15261886	cheng2/sheng4
怒	24374	91.16521498	nu4
舞	24360	91.17780386	wu3
圆	24267	91.19034469	yuan2
搞	24265	91.20288448	gao3
狂	24259	91.21542117	kuang2
措	24172	91.2279129	cuo4
姓	24142	91.24038913	xing4
残	24030	91.25280747	can2
秋	24030	91.26522582	qiu1
培	24009	91.27763332	pei2
迷	23959	91.29001497	mi2
诚	23947	91.30239042	cheng2
宽	23918	91.31475089	kuan1
宇	23891	91.3270974	yu3
猛	23862	91.33942893	meng3
摆	23853	91.35175581	bai3
梅	23824	91.3640677	mei2
毁	23773	91.37635323	hui3
伸	23732	91.38861757	shen1
摩	23645	91.40083696	mo2
盟	23581	91.41302327	meng2
末	23526	91.42518116	mo4
乃	23520	91.43733594	nai3
悲	23500	91.44948039	bei1
拍	23483	91.46161606	pai1
丁	23479	91.47374966	ding1
赵	23428	91.4858569	zhao4
硬	23364	91.49793107	ying4
麦	23271	91.50995717	mai4
蒋	23237	91.52196571	jiang3
操	23193	91.53395151	cao1
耶	23175	91.545928	ye1
阻	23151	91.5578921	zu3
订	22991	91.5697735	ding4
彩	22982	91.58165026	cai3
抽	22937	91.59350376	chou1
赞	22909	91.60534279	zan4
魔	22835	91.61714358	mo2
纷	22820	91.62893661	fen1
沿	22781	91.6407095	yan2/yan4
喊	22779	91.65248135	han3
违	22751	91.66423872	wei2
妹	22723	91.67598163	mei4
浪	22639	91.68768113	lang4
汇	22608	91.69936461	hui4
币	22592	91.71103982	bi4
丰	22439	91.72263596	feng1
蓝	22437	91.73423107	la/lan2
殊	22407	91.74581067	shu1
献	22396	91.75738459	xian4
桌	22336	91.76892751	zhuo1
啦	22263	91.78043269	la1/la
瓦	22229	91.79192031	wa3
莱	22187	91.80338622	lai2
援	22180	91.81484852	yuan2
译	22170	91.82630564	yi4
夺	22148	91.8377514	duo2
汽	22098	91.84917132	qi4
烧	22078	91.8605809	shao1
距	21970	91.87193467	ju4
裁	21918	91.88326157	cai2
偏	21877	91.89456727	pian1
符	21862	91.90586523	fu2
勇	21819	91.91714097	yong3
触	21719	91.92836502	chu4
课	21705	91.93958184	ke4
敬	21646	91.95076817	jing4
哭	21444	91.96185012	ku1
懂	21117	91.97276307	dong3
墙	21101	91.98366775	qiang2
袭	21098	91.99457088	xi2
召	21098	92.00547402	shao4/zhao4
罚	21011	92.01633219	fa2
侠	20999	92.02718416	xia2
厅	20989	92.03803096	ting1
拜	20978	92.04887208	bai4
巧	20964	92.05970596	qiao3
侧	20960	92.07053778	ce4/zhai1
韩	20947	92.08136288	han2
冒	20917	92.09217247	mao4
债	20902	92.10297432	zhai4
曼	20897	92.11377358	man4
融	20883	92.1245656	rong2
惯	20880	92.13535607	guan4
享	20830	92.14612071	xiang3
戴	20826	92.15688327	dai4
童	20813	92.16763912	tong2
犹	20747	92.17836086	you2
乘	20731	92.18907434	cheng2
挂	20706	92.19977489	gua4
奖	20690	92.21046717	jiang3
绍	20681	92.22115481	shao4
厚	20624	92.23181298	hou4
纵	20599	92.24245824	zong1/zong4
障	20503	92.25305389	zhang4
讯	20488	92.26364178	xun4
涉	20482	92.27422657	she4
彻	20461	92.28480052	che4
刊	20458	92.29537291	kan1
丈	20372	92.30590085	zhang4
爆	20340	92.31641226	bao4
乌	20291	92.32689835	wu1
役	20254	92.33736532	yi4
描	20247	92.34782866	miao2
洗	20229	92.35828271	xi3
玛	20207	92.36872539	ma3
患	20203	92.379166	huan4
妙	20165	92.38958697	miao4
镜	20100	92.39997435	jing4
唱	20085	92.41035398	chang4
烦	20076	92.42072896	fan2
签	20057	92.43109412	qian1
仙	20051	92.44145618	xian1
彼	20021	92.45180273	bi3
弗	19905	92.46208934	fu2
症	19878	92.472362	zheng1/zheng4
仿	19870	92.48263052	fang3
倾	19849	92.49288818	qing1
牌	19752	92.50309572	pai2
陷	19703	92.51327794	xian4
鸟	19698	92.52345757	niao3
轰	19670	92.53362274	hong1
咱	19554	92.54372796	za2/zan2
菜	19516	92.55381353	cai4
闭	19515	92.5638986	bi4
奋	19499	92.57397539	fen4
庆	19487	92.58404598	qing4
撤	19485	92.59411554	che4
泪	19411	92.60414686	lei4
茶	19404	92.61417455	cha2
疾	19402	92.62420122	ji2
缘	19330	92.63419068	yuan2
播	19327	92.64417858	bo1
朗	19288	92.65414633	lang3
杜	19246	92.66409238	du4
奶	19219	92.67402447	nai3
季	19211	92.68395243	ji4
丹	19171	92.69385972	dan1
狗	19093	92.7037267	gou3
尾	19076	92.71358489	wei3
仪	19064	92.72343688	yi2
偷	19006	92.7332589	tou1
奔	18989	92.74307214	ben1/ben4
珠	18916	92.75284764	zhu1
虫	18909	92.76261953	chong2
驻	18901	92.77238729	zhu4
孔	18890	92.78214936	kong3
宜	18833	92.79188198	yi2
艾	18825	92.80161046	ai4
桥	18815	92.81133377	qiao2
淡	18779	92.82103848	dan4
翼	18710	92.83070753	yi4
恨	18702	92.84037244	hen4
繁	18699	92.85003581	fan2
寒	18684	92.85969142	han2
伴	18678	92.86934393	ban4
叹	18587	92.87894942	tan4
旦	18569	92.8885456	dan4
愈	18540	92.8981268	yu4
潮	18532	92.90770386	chao2
粮	18528	92.91727885	liang2
缩	18495	92.9268368	suo1
罢	18492	92.93639319	ba4/ba
聚	18458	92.94593201	ju4
径	18428	92.95545532	jing4
恰	18420	92.96497451	qia4
挑	18417	92.97449214	tiao1/tiao3
袋	18381	92.98399116	dai4
灰	18298	92.9934473	hui1
捕	18236	93.00287139	bu3
徐	18175	93.01226396	xu2
珍	18144	93.02164051	zhen1
幕	18138	93.03101396	mu4
映	18102	93.04036881	ying4
裂	18093	93.049719	lie4
泰	18069	93.05905679	tai4
隔	18056	93.06838786	ge2
启	18041	93.07771118	qi3
尖	18036	93.08703192	jian1
忠	18021	93.0963449	zhong1
累	18017	93.10565582	lei2/lei3/lei4
炎	17971	93.11494297	yan2
暂	17968	93.12422856	zan4
估	17943	93.13350124	gu1/gu4
泛	17928	93.14276616	fan4
荒	17924	93.15202902	huang1
偿	17919	93.16128929	chang2
横	17912	93.17054595	heng2/heng4
拒	17892	93.17979227	ju4
瑞	17869	93.1890267	rui4
忆	17829	93.19824046	yi4
孤	17817	93.20744802	gu1
鼻	17773	93.21663285	bi2
闹	17764	93.22581302	nao4
羊	17763	93.23499267	yang2
呆	17746	93.24416354	dai1
厉	17726	93.25332407	li4
衡	17719	93.26248099	heng2
胞	17702	93.27162912	bao1
零	17675	93.2807633	ling2
穷	17672	93.28989592	qiong2
舍	17647	93.29901563	she3/she4
码	17626	93.30812449	ma3
赫	17613	93.31722662	he4
婆	17603	93.32632359	po2
魂	17535	93.33538542	hun2
灾	17531	93.34444518	zai1
洪	17526	93.35350235	hong2
腿	17509	93.36255075	tui3
胆	17486	93.37158725	dan3
津	17470	93.38061549	jin1
俗	17463	93.38964011	su2
辩	17459	93.39866266	bian4
胸	17392	93.40765058	xiong1
晓	17316	93.41659924	xiao3
劲	17307	93.42554324	jin4/jing4
贫	17263	93.4344645	pin2
仁	17263	93.44338576	ren2
偶	17246	93.45229824	ou3
辑	17169	93.46117092	ji2
邦	17153	93.47003534	bang1
恢	17123	93.47888425	hui1
赖	17123	93.48773316	lai4
圈	17115	93.49657794	juan1/juan4/quan1
摸	17067	93.50539791	mo1/mo2
仰	16940	93.51415225	yang3
润	16922	93.52289729	run4
堆	16920	93.53164129	dui1
碰	16919	93.54038478	peng4
艇	16868	93.54910191	ting3
稍	16855	93.55781232	shao1
迟	16808	93.56649845	chi2
辆	16767	93.57516339	liang4
废	16754	93.5838216	fei4
净	16751	93.59247827	jing4
凶	16707	93.6011122	xiong1
署	16641	93.60971202	shu3
壁	16588	93.61828445	bi4
御	16586	93.62685585	yu4
奉	16453	93.63535852	feng4
旋	16441	93.64385498	xuan2/xuan4
冬	16368	93.65231372	dong1
矿	16360	93.66076833	kuang4
抬	16315	93.66919968	tai2
蛋	16305	93.67762586	dan4
晨	16235	93.68601586	chen2
伏	16181	93.69437796	fu2
吹	16180	93.70273955	chui1
鸡	16164	93.71109286	ji1
倍	16102	93.71941414	bei4
糊	16098	93.72773334	hu2/hu4
秦	16088	93.73604738	qin2
盾	16080	93.74435729	dun4
杯	16068	93.75266099	bei1
租	16052	93.76095643	zu1
骑	16037	93.76924411	qi2
乏	16010	93.77751784	fa2
隆	15979	93.78577555	long1/long2
诊	15931	93.79400845	zhen3
奴	15917	93.80223412	nu2
摄	15801	93.81039984	she4
丧	15731	93.81852939	sang1/sang4
污	15696	93.82664085	wu1
渡	15692	93.83475024	du4
旗	15665	93.84284568	qi2
甘	15654	93.85093544	gan1
耐	15629	93.85901227	nai4
凭	15619	93.86708394	ping2
扎	15600	93.87514579	za1/zha1/zha2
抢	15596	93.88320557	qiang1/qiang3
绪	15571	93.89125243	xu4
粗	15557	93.89929206	cu1
肩	15528	93.90731669	jian1
梁	15387	93.91526847	liang2
幻	15371	93.92321197	huan4
菲	15365	93.93115238	fei1
皆	15357	93.93908864	jie1
碎	15334	93.94701303	sui4
宙	15331	93.95493586	zhou4
叔	15310	93.96284784	shu1
岩	15279	93.9707438	yan2
荡	15268	93.97863408	dang4
综	15258	93.98651918	zong1
爬	15255	93.99440274	pa2
荷	15249	94.0022832	he2/he4
悉	15234	94.0101559	xi1
蒂	15183	94.01800225	di4
返	15179	94.02584653	fan3
井	15158	94.03367996	jing3
壮	15151	94.04150977	zhuang4
薄	15150	94.04933907	bo2/bo4/bao2
悄	15141	94.05716371	qiao3/qiao1
扫	15140	94.06498784	sao3/sao4
敏	15135	94.07280938	min3
碍	15121	94.08062369	ai4
殖	15118	94.08843645	zhi2
详	15099	94.09623939	xiang2
迪	15073	94.10402889	di2
矛	15059	94.11181116	mao2
霍	15034	94.1195805	huo4
允	15027	94.12734623	yun3
幅	15021	94.13510886	fu2
撒	15003	94.14286219	sa1/sa3
剩	14996	94.1506119	sheng4
凯	14990	94.15835851	kai3
颗	14987	94.16610357	ke1
骂	14976	94.17384294	ma4
赏	14946	94.18156681	shang3
液	14940	94.18928758	ye4
番	14927	94.19700164	fan1/pan1
箱	14913	94.20470845	xiang1
贴	14888	94.21240235	tie1
漫	14869	94.22008643	man4
酸	14855	94.22776327	suan1
郎	14845	94.23543495	lang2
腰	14841	94.24310455	yao1
舒	14833	94.25077003	shu1
眉	14763	94.25839933	mei2
忧	14753	94.26602346	you1
浮	14717	94.27362898	fu2
辛	14713	94.28123244	xin1
恋	14674	94.28881575	lian4
餐	14641	94.296382	can1
吓	14620	94.3039374	xia4
挺	14615	94.31149021	ting3
励	14512	94.3189898	li4
辞	14439	94.32645166	ci2
艘	14438	94.333913	sao1/sou1
键	14434	94.34137228	jian4
伍	14425	94.34882691	wu3
峰	14424	94.35628102	feng1
尺	14422	94.36373409	chi3
昨	14406	94.3711789	zuo2
黎	14389	94.37861492	li2
辈	14384	94.38604836	bei4
贯	14361	94.39346991	guan4
侦	14329	94.40087492	zhen1
滑	14303	94.4082665	gu3/hua2
券	14293	94.41565291	quan4
崇	14262	94.4230233	chong2
扰	14252	94.43038852	rao3
宪	14251	94.43775323	xian4
绕	14172	94.4450771	rao4
趋	14160	94.45239478	qu1
慈	14141	94.45970264	ci2
乔	14107	94.46699293	qiao2
阅	14067	94.47426254	yue4
汗	14011	94.48150322	han4
枝	13982	94.48872891	zhi1
拖	13973	94.49594995	tuo1
墨	13959	94.50316375	mo4
胁	13948	94.51037187	xie2
插	13938	94.51757482	cha1
箭	13922	94.52476951	jian4
腊	13892	94.53194869	la4
粉	13874	94.53911856	fen3
泥	13874	94.54628844	ni2/ni4
氏	13868	94.55345522	shi4
彭	13866	94.56062096	peng2
拔	13865	94.56778618	ba2
骗	13854	94.57494573	pian4
凤	13817	94.58208615	feng4
慧	13810	94.58922295	hui4
媒	13802	94.59635562	mei2
佩	13784	94.60347898	pei4
愤	13749	94.61058426	fen4
扑	13748	94.61768902	pu1
龄	13733	94.62478603	ling2
驱	13692	94.63186186	qu1
惜	13687	94.63893509	xi1
豪	13680	94.64600472	hao2
掩	13680	94.65307434	yan3
兼	13656	94.66013155	jian1
跃	13645	94.66718309	yue4
尸	13609	94.67421602	shi1
肃	13581	94.68123447	su4
帕	13566	94.68824518	pa4
驶	13537	94.6952409	shi3
堡	13533	94.70223456	bao3/pu4
届	13521	94.70922201	jie4
欣	13500	94.71619861	xin1
惠	13492	94.72317107	hui4
册	13462	94.73012803	ce4
储	13408	94.73705709	chu3
飘	13357	94.74395979	piao1
桑	13328	94.7508475	sang1
闲	13316	94.75772901	xian2
惨	13314	94.76460949	can3
洁	13261	94.77146258	jie2
踪	13193	94.77828052	zong1
勃	13183	94.7850933	bo2
宾	13149	94.79188851	bin1
频	13127	94.79867235	pin2
仇	13118	94.80545153	chou2/qiu2
磨	13082	94.81221212	mo2/mo4
递	13012	94.81893652	di4
邪	12952	94.82562993	xie2
撞	12894	94.83229335	zhuang4
拟	12885	94.83895213	ni3
滚	12863	94.84559954	gun3
奏	12859	94.85224488	zou4
巡	12852	94.8588866	xun2
颜	12837	94.86552057	yan2
剂	12821	94.87214627	ji4
绩	12789	94.87875544	ji1/ji4
贡	12785	94.88536254	gong4
疯	12771	94.8919624	feng1
坡	12758	94.89855554	po1
瞧	12745	94.90514197	qiao2
截	12718	94.91171444	jie2
燃	12708	94.91828175	ran2
焦	12684	94.92483665	jiao1
殿	12667	94.93138277	dian4
伪	12654	94.93792217	wei3
柳	12642	94.94445537	liu3
锁	12638	94.9509865	suo3
逼	12623	94.95750987	bi1
颇	12605	94.96402395	po1
昏	12600	94.97053544	hun1
劝	12587	94.97704022	quan4
呈	12567	94.98353466	cheng2
搜	12537	94.99001359	sou1
勤	12536	94.99649201	qin2
戒	12510	95.00295699	jie4
驾	12492	95.00941267	jia4
漂	12488	95.01586629	piao1/piao3/piao4
饮	12453	95.02230181	yin3
曹	12443	95.02873217	cao2
朵	12435	95.03515839	duo3
仔	12428	95.041581	zi1/zi3/zai3
柔	12389	95.04798345	rou2
俩	12340	95.05436058	lia3/liang3
孟	12274	95.0607036	meng4
腐	12264	95.06704145	fu3
幼	12257	95.07337569	you4
践	12242	95.07970217	jian4
籍	12205	95.08600953	ji2
牧	12193	95.09231069	mu4
凉	12156	95.09859273	liang2
牲	12107	95.10484945	sheng1
佳	12061	95.1110824	jia1
娜	12060	95.11731483	nuo2/na4
浓	12016	95.12352452	nong2
芳	12015	95.12973369	fang1
稿	12012	95.13594131	gao3
竹	12000	95.14214273	zhu2
腹	11974	95.14833072	fu4
跌	11967	95.15451509	die1
逻	11959	95.16069532	luo2
垂	11949	95.16687039	chui2
遵	11935	95.17303822	zun1
脉	11932	95.1792045	mai4
貌	11921	95.18536509	mao4
柏	11902	95.19151587	bai3/bo4
狱	11886	95.19765838	yu4
猜	11875	95.2037952	cai1
怜	11848	95.20991807	lian2
惑	11829	95.21603112	huo4
陶	11821	95.22214004	tao2
兽	11820	95.22824844	shou4
帐	11798	95.23434547	zhang4
